x,y,z,yaw,x desired,y desired,z desired,yaw desired,time
-1.1464399999999999,0.94247000000000003,1.3627499999999999,-0.56372999999999995,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.3729
-1.1501699999999999,0.93822000000000005,1.3654999999999999,-0.55869000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.4242899
-1.1536299999999999,0.93413999999999997,1.3679399999999999,-0.55379999999999996,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.4741001
-1.1574500000000001,0.92944000000000004,1.3691,-0.54823,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.5232401
-1.1617900000000001,0.92400000000000004,1.36937,-0.54181999999999997,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.5745399
-1.1653,0.91935,1.36978,-0.53610000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.6241801
-1.16774,0.91598999999999997,1.3714500000000001,-0.53164,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.67854
-1.1713800000000001,0.91083000000000003,1.37384,-0.52517000000000003,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.7230501
-1.1734800000000001,0.90769,1.3749400000000001,-0.52098,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.77353
-1.1752,0.90505999999999998,1.37703,-0.51734000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.8334401
-1.17747,0.90146000000000004,1.38046,-0.51254999999999995,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.8739901
-1.1799599999999999,0.89732000000000001,1.3826499999999999,-0.50587000000000004,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.9231
-1.1822299999999999,0.89334999999999998,1.38341,-0.50024000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564225.9735601
-1.1844699999999999,0.88910999999999996,1.3842000000000001,-0.49437999999999999,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.0301001
-1.18573,0.88651000000000002,1.3850199999999999,-0.49070000000000003,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.0736201
-1.1868300000000001,0.88405,1.3868,-0.48720000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.12288
-1.1882200000000001,0.88066999999999995,1.3890499999999999,-0.48259000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.17395
-1.18973,0.87655000000000005,1.3911800000000001,-0.47710000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.23981
-1.1911,0.87234,1.3907400000000001,-0.47171000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.2731099
-1.19194,0.86950000000000005,1.38941,-0.46828999999999998,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.3341601
-1.19293,0.86565999999999999,1.3880300000000001,-0.46354000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.3750899
-1.19373,0.86202999999999996,1.3878999999999999,-0.45922000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.4245601
-1.19445,0.85831999999999997,1.38751,-0.45494000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.4746599
-1.19495,0.85536000000000001,1.3888400000000001,-0.45143,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.5257699
-1.19536,0.85255000000000003,1.3904700000000001,-0.44812000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.57391
-1.1958599999999999,0.84852000000000005,1.39408,-0.44344,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.6240101
-1.1962200000000001,0.84523000000000004,1.3962699999999999,-0.43975999999999998,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.67293
-1.1965699999999999,0.84138999999999997,1.39791,-0.43558999999999998,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.72369
-1.1969099999999999,0.83716000000000002,1.3965799999999999,-0.43128,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.7732999
-1.1972400000000001,0.83265,1.3928700000000001,-0.42673,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.8232501
-1.19746,0.82898000000000005,1.39191,-0.42308000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.8745301
-1.1976599999999999,0.8256,1.39178,-0.41977999999999999,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.9233899
-1.1978800000000001,0.82116999999999996,1.3919600000000001,-0.41743999999999998,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564226.9737999
-1.1980200000000001,0.81830999999999998,1.3922600000000001,-0.41517999999999999,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.02332
-1.19817,0.81525000000000003,1.39303,-0.41266999999999998,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.0736401
-1.19831,0.81240999999999997,1.3948199999999999,-0.41037000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.1254599
-1.1985399999999999,0.80810000000000004,1.3992100000000001,-0.40690999999999999,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.1733601
-1.19869,0.80554999999999999,1.4012100000000001,-0.40493000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.22334
-1.1989700000000001,0.80137000000000003,1.4033599999999999,-0.40176000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.2729399
-1.19916,0.79910999999999999,1.40421,-0.40010000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.32285
-1.1997500000000001,0.79357999999999995,1.4023000000000001,-0.39623999999999998,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.3742299
-1.20034,0.78947000000000001,1.3994200000000001,-0.39349000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.4232299
-1.20069,0.78752,1.3994500000000001,-0.39212999999999998,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.4733801
-1.2013499999999999,0.78422999999999998,1.4010400000000001,-0.39018999999999998,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.5230601
-1.2022600000000001,0.78029000000000004,1.4025000000000001,-0.38788,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.5889201
-1.20322,0.77649999999999997,1.40211,-0.38553999999999999,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.6245401
-1.204,0.77363999999999999,1.4003699999999999,-0.38395000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.6954
-1.20495,0.77044000000000001,1.40036,-0.38216,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.7242801
-1.20651,0.76556999999999997,1.39876,-0.37955,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.7736101
-1.20688,0.76448000000000005,1.3982399999999999,-0.37885999999999997,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.82511
-1.2085999999999999,0.75971,1.39784,-0.37463000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.8740599
-1.2098100000000001,0.75654999999999994,1.39913,-0.37180999999999997,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.9235001
-1.21194,0.75127999999999995,1.4008700000000001,-0.36762,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564227.9730101
-1.2130099999999999,0.74872000000000005,1.4011100000000001,-0.36567,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.0283899
-1.2145900000000001,0.74511000000000005,1.4028099999999999,-0.36294999999999999,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.0803699
-1.21567,0.74270000000000003,1.4032899999999999,-0.36125000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.12306
-1.21723,0.73938000000000004,1.4051,-0.35899999999999999,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.17377
-1.2191700000000001,0.73533999999999999,1.4070100000000001,-0.35632000000000003,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.22314
-1.2203999999999999,0.73290999999999995,1.40804,-0.35476000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.2729499
-1.22235,0.72918000000000005,1.4092499999999999,-0.35254999999999997,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.32374
-1.2241200000000001,0.72591000000000006,1.40947,-0.35066000000000003,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.3749399
-1.22614,0.72236999999999996,1.4093199999999999,-0.34776000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.4231601
-1.2286699999999999,0.71816000000000002,1.40774,-0.34539999999999998,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.4735799
-1.2313700000000001,0.71394000000000002,1.40629,-0.34316999999999998,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.5272501
-1.2333499999999999,0.71106999999999998,1.40608,-0.34181,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.57458
-1.2360100000000001,0.70738000000000001,1.40754,-0.34016000000000002,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.6231401
-1.2376499999999999,0.70518000000000003,1.4085399999999999,-0.33921000000000001,-1.4214800000000001,0.47894999999999999,1.4285699999999999,-0.32499,1676564228.6737199
-1.24125,0.70054000000000005,1.4107000000000001,-0.33737,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564228.7230401
-1.24359,0.69762000000000002,1.4124300000000001,-0.33589999999999998,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564228.7732699
-1.24664,0.69388000000000005,1.41432,-0.33312000000000003,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564228.8231399
-1.2493099999999999,0.69072,1.41591,-0.33062000000000002,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564228.8945501
-1.2524299999999999,0.68708000000000002,1.4172400000000001,-0.32782,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564228.9239399
-1.2553000000000001,0.68374999999999997,1.41686,-0.32501999999999998,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564228.97979
-1.25844,0.68018999999999996,1.41689,-0.32189000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.02332
-1.2622800000000001,0.67591999999999997,1.4160699999999999,-0.31835999999999998,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.0827301
-1.2660800000000001,0.67169000000000001,1.4141900000000001,-0.31472,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.1250501
-1.27074,0.66662999999999994,1.4124300000000001,-0.31003999999999998,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.1747799
-1.2727200000000001,0.66447999999999996,1.41299,-0.30807000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.2318599
-1.27664,0.66022999999999998,1.4146399999999999,-0.30397000000000002,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.27387
-1.28051,0.65608999999999995,1.4156200000000001,-0.30013000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.32338
-1.28328,0.65314000000000005,1.4169099999999999,-0.29726999999999998,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.37378
-1.28573,0.65051999999999999,1.41839,-0.29398999999999997,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.4249499
-1.29034,0.64563000000000004,1.4218,-0.28891,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.4740901
-1.2946899999999999,0.64107999999999998,1.42469,-0.28444999999999998,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.52321
-1.29938,0.63612999999999997,1.4281600000000001,-0.28011000000000003,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.57409
-1.3012600000000001,0.63417000000000001,1.42937,-0.27844999999999998,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.6238201
-1.3060799999999999,0.62914999999999999,1.43222,-0.27400000000000002,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.67346
-1.3108599999999999,0.62412000000000001,1.4341699999999999,-0.26938000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.72316
-1.3156699999999999,0.61906000000000005,1.4355899999999999,-0.26495999999999997,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.7729199
-1.3191900000000001,0.61534,1.4378200000000001,-0.26171,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.82376
-1.32243,0.61182999999999998,1.44048,-0.25850000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.8745201
-1.32684,0.60694000000000004,1.4443600000000001,-0.25377,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.9258499
-1.3313999999999999,0.60170000000000001,1.4476,-0.24898000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564229.98785
-1.3344100000000001,0.59809000000000001,1.4494499999999999,-0.24654999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.0243101
-1.3400300000000001,0.59114,1.4506699999999999,-0.24151,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.0734
-1.34334,0.58691000000000004,1.4499599999999999,-0.23835999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.1235499
-1.3485199999999999,0.57996999999999999,1.4512,-0.23308999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.1735201
-1.35128,0.57616000000000001,1.45204,-0.23039999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.22351
-1.35562,0.56993000000000005,1.4523699999999999,-0.22595000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.2741301
-1.3589899999999999,0.56489999999999996,1.4525999999999999,-0.22247,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.3257899
-1.3610100000000001,0.56181000000000003,1.45265,-0.22042,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.3777699
-1.3655600000000001,0.55454000000000003,1.45119,-0.21479999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.4232199
-1.3679600000000001,0.55054999999999998,1.4496500000000001,-0.21157999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.4742601
-1.37076,0.54569000000000001,1.45034,-0.20807,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.5229199
-1.37365,0.54051000000000005,1.45103,-0.20483999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.5741601
-1.37564,0.53681999999999996,1.4520500000000001,-0.20255999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.6253901
-1.37799,0.53229000000000004,1.4539599999999999,-0.19991999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.6737001
-1.3801099999999999,0.52805000000000002,1.45499,-0.19732,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.7241299
-1.38151,0.52515000000000001,1.4553799999999999,-0.19553000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.7744501
-1.3844000000000001,0.51885999999999999,1.4543600000000001,-0.19203999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.84043
-1.38666,0.51361000000000001,1.45146,-0.18917,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.8742199
-1.3882099999999999,0.50980999999999999,1.4492400000000001,-0.18703,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.9246399
-1.38981,0.50553000000000003,1.44889,-0.18468000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564230.9828899
-1.3910400000000001,0.50195999999999996,1.4498500000000001,-0.18265999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.0272999
-1.39262,0.49704999999999999,1.4517899999999999,-0.17987,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.07567
-1.3933800000000001,0.49447999999999998,1.4528300000000001,-0.17852000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.1240699
-1.3953199999999999,0.48730000000000001,1.45269,-0.17487,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.1733799
-1.3963699999999999,0.48276000000000002,1.45258,-0.17247000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.2237301
-1.3971899999999999,0.47849000000000003,1.4536199999999999,-0.17032,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.2736001
-1.39784,0.47444999999999998,1.4552400000000001,-0.16814000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.3227999
-1.3984300000000001,0.46960000000000002,1.45743,-0.16522000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.3736501
-1.39872,0.46605000000000002,1.45953,-0.16269,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.42382
-1.39893,0.46235999999999999,1.46217,-0.16062000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.4775
-1.3990199999999999,0.45932000000000001,1.4645300000000001,-0.15903999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.5232
-1.3990199999999999,0.45456000000000002,1.4675100000000001,-0.15642,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.5732999
-1.39897,0.45227000000000001,1.4678800000000001,-0.15378,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.6350601
-1.3988700000000001,0.44930999999999999,1.46807,-0.15228,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.6738601
-1.39882,0.44797999999999999,1.46838,-0.15154000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.723
-1.39872,0.44491999999999998,1.4695100000000001,-0.14968000000000001,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.7751901
-1.3986499999999999,0.44224999999999998,1.4709700000000001,-0.14815,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.8243899
-1.3985300000000001,0.43784000000000001,1.4729000000000001,-0.1459,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.8741901
-1.39849,0.43578,1.4735199999999999,-0.14476,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.9235301
-1.3984799999999999,0.43106,1.4758,-0.14243,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564231.97528
-1.3985099999999999,0.42714999999999997,1.4769699999999999,-0.14072999999999999,-1.4912099999999999,0.16217999999999999,1.5,-0.10833,1676564232.02298
-1.3985799999999999,0.42403999999999997,1.47838,-0.13933999999999999,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.0749199
-1.3986499999999999,0.42230000000000001,1.4797100000000001,-0.13818,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.1240499
-1.3987499999999999,0.41991000000000001,1.4815100000000001,-0.13633000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.1947899
-1.3989,0.41674,1.4831399999999999,-0.13374,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.2248499
-1.3991400000000001,0.41299999999999998,1.4823,-0.13145999999999999,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.2729299
-1.3994899999999999,0.40851999999999999,1.4805299999999999,-0.12731000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.32283
-1.39968,0.40625,1.4801800000000001,-0.1234,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.3747399
-1.4000999999999999,0.40179999999999999,1.48177,-0.11574,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.4240201
-1.40055,0.39673999999999998,1.4821,-0.10772,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.4728601
-1.4009400000000001,0.39211000000000001,1.48346,-0.1004,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.5236299
-1.4012100000000001,0.38896999999999998,1.48461,-0.095460000000000003,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.57392
-1.4014,0.38651999999999997,1.48637,-0.091560000000000002,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.6230099
-1.40168,0.38253999999999999,1.48953,-0.085589999999999999,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.6728699
-1.40191,0.37946999999999997,1.4903900000000001,-0.081240000000000007,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.72298
-1.40215,0.37626999999999999,1.49193,-0.075560000000000002,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.7978201
-1.4021999999999999,0.37542999999999999,1.49251,-0.074190000000000006,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.8229001
-1.40246,0.37125000000000002,1.4949699999999999,-0.06812,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.8787401
-1.40276,0.36620000000000003,1.49488,-0.060909999999999999,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.9238501
-1.4028799999999999,0.36364999999999997,1.4940199999999999,-0.057459999999999997,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564232.9856901
-1.403,0.35959000000000002,1.4938400000000001,-0.052060000000000002,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.02336
-1.4031499999999999,0.35333999999999999,1.4934700000000001,-0.044229999999999998,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.0736499
-1.4031800000000001,0.34813,1.4922599999999999,-0.038210000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.1239901
-1.40317,0.3453,1.4917899999999999,-0.034950000000000002,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.1737299
-1.40313,0.34046999999999999,1.4920500000000001,-0.030640000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.22315
-1.4030499999999999,0.33587,1.4924900000000001,-0.024539999999999999,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.2736199
-1.4029700000000001,0.33165,1.49231,-0.020310000000000002,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.33796
-1.4029400000000001,0.32885999999999999,1.4923999999999999,-0.017430000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.37374
-1.4029100000000001,0.32203999999999999,1.4914799999999999,-0.01094,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.42314
-1.4029799999999999,0.31702000000000002,1.4909699999999999,-0.0064200000000000004,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.4761801
-1.4031,0.31264999999999998,1.4909399999999999,-0.0033600000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.5232999
-1.4032899999999999,0.30769999999999997,1.4916,-0.00166,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.57338
-1.4034199999999999,0.30535000000000001,1.4921199999999999,-0.00072999999999999996,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.6298699
-1.4036599999999999,0.30174000000000001,1.49332,0.00067000000000000002,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.6742301
-1.4040299999999999,0.29674,1.49556,0.0026700000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.72281
-1.4044099999999999,0.29241,1.4965200000000001,0.0043099999999999996,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.7779701
-1.4051400000000001,0.28566999999999998,1.49657,0.0070099999999999997,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.832
-1.4057500000000001,0.28045999999999999,1.49661,0.0092099999999999994,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.8753901
-1.40602,0.27848000000000001,1.4967699999999999,0.010290000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.9274399
-1.40679,0.27322999999999997,1.49715,0.012449999999999999,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564233.97422
-1.4077,0.26740999999999998,1.4955499999999999,0.01486,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.0348401
-1.4083699999999999,0.26356000000000002,1.49457,0.016539999999999999,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.07358
-1.40943,0.25797999999999999,1.4940599999999999,0.0189,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.1235399
-1.41035,0.25341000000000002,1.4942800000000001,0.020910000000000002,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.17414
-1.4117999999999999,0.24685000000000001,1.4936700000000001,0.02436,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.2228601
-1.41296,0.24188000000000001,1.4947699999999999,0.026689999999999998,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.2734201
-1.41429,0.23660999999999999,1.4961500000000001,0.029170000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.3238101
-1.4153800000000001,0.23261000000000001,1.4961599999999999,0.030970000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.3747301
-1.4170400000000001,0.22672999999999999,1.4955799999999999,0.033410000000000002,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.42887
-1.4183399999999999,0.22239,1.49533,0.035580000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.4776599
-1.41961,0.21845000000000001,1.4953700000000001,0.037359999999999997,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.54633
-1.4211499999999999,0.21376999999999999,1.4954700000000001,0.039239999999999997,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.5741601
-1.4223399999999999,0.21024000000000001,1.4950600000000001,0.040669999999999998,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.62449
-1.42489,0.20313000000000001,1.49282,0.043729999999999998,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.6743
-1.42703,0.19735,1.49207,0.046100000000000002,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.7390299
-1.42804,0.19470000000000001,1.49234,0.047169999999999997,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.7737601
-1.43099,0.18717,1.4918400000000001,0.050169999999999999,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.8229499
-1.4325600000000001,0.1832,1.4910699999999999,0.051720000000000002,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.8738501
-1.43455,0.17831,1.4918100000000001,0.053710000000000001,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.92331
-1.4370400000000001,0.17230000000000001,1.4925200000000001,0.056050000000000003,-1.4912099999999999,-0.16217999999999999,1.5,0.10833,1676564234.9739799
